"team_id","opp_team_id","season","team","opp_team","outcome","win.","opp_win.","team_home_win.","team_away_win.","opp_home_win.","opp_away_win.","team_seed","opp_seed","team_conf","opp_conf","score","opp_score","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","opp_fgm","opp_fga","opp_fgm3","opp_fga3","opp_ftm","opp_fta","opp_or","opp_dr","opp_ast","opp_to","opp_stl","opp_blk","opp_pf"
"1314_2009","1347_2009",2009,1314,1347,1,0.870967742,0.620689655,0.933333333,0.8,0.642857143,0.6,1,16,"X","X",89.38709677,74.79310345,31.35483871,65.96774194,6.806451613,18.25806452,19.87096774,25.93548387,15.19354839,27.32258065,18.19354839,13,8.290322581,5.290322581,15.87096774,26.51724138,57,4.75862069,13.68965517,17,25.06896552,12.37931034,29.13793103,13.86206897,16.51724138,6.137931034,4.379310345,18.48275862
"1345_2009","1320_2009",2009,1345,1320,1,0.735294118,0.696969697,0.833333333,0.5,0.733333333,0.666666667,5,12,"Z","Z",69.35294118,67.6969697,24.82352941,55.58823529,6.705882353,19.11764706,13,18.55882353,9.676470588,24.55882353,15.11764706,11.64705882,7.235294118,4.823529412,17.35294118,22.60606061,49.63636364,6.363636364,18.36363636,16.12121212,21.42424242,8.666666667,24.84848485,12.21212121,11.60606061,4.242424242,2.424242424,18.12121212
"1401_2009","1140_2009",2009,1401,1140,1,0.71875,0.774193548,0.888888889,0.5,0.866666667,0.75,9,8,"Z","Z",71.71875,77.19354839,23.9375,53.625,6.03125,16.5,17.8125,25.625,12.59375,24.46875,12.1875,12.84375,4.96875,3.875,17.125,27.64516129,56.74193548,7.290322581,19.19354839,14.61290323,20.06451613,9.193548387,27.16129032,16.35483871,11.41935484,7.064516129,3.64516129,18.64516129
"1437_2009","1110_2009",2009,1437,1110,1,0.787878788,0.774193548,0.894736842,0.727272727,0.928571429,0.647058824,3,14,"W","W",76.54545455,64.4516129,25.96969697,56.87878788,6.606060606,17.96969697,18,24.27272727,12.21212121,25.21212121,14.84848485,13.36363636,7.96969697,3.212121212,18.96969697,23.35483871,50.06451613,7.096774194,18.83870968,10.64516129,16.41935484,9.516129032,23.4516129,13.06451613,13.22580645,5.419354839,2.516129032,17.93548387
"1449_2009","1280_2009",2009,1449,1280,1,0.757575758,0.647058824,0.947368421,0.6,0.705882353,0.5,4,13,"Z","Z",78.93939394,74.02941176,27.93939394,60.81818182,4.242424242,12.48484848,18.81818182,26.93939394,15.12121212,25.84848485,13.09090909,14.87878788,7.575757576,2.818181818,19.45454545,24.58823529,57.05882353,8.235294118,22.82352941,16.61764706,23.58823529,11.20588235,26.94117647,12.5,14.08823529,6.911764706,7.352941176,16.76470588
"1113_2009","1396_2009",2009,1113,1396,1,0.727272727,0.666666667,0.8,0.6,0.818181818,0.529411765,6,11,"X","X",69.54545455,68.96969697,23.78787879,49.39393939,8.090909091,22.09090909,13.87878788,18.75757576,8.424242424,22.90909091,15.60606061,11.51515152,5.909090909,2.090909091,15.90909091,25.06060606,56.27272727,7.636363636,20.78787879,11.21212121,16.06060606,11.12121212,25.81818182,15.57575758,12.63636364,5.575757576,4.151515152,17.12121212
"1173_2009","1452_2009",2009,1173,1452,1,0.787878788,0.676470588,1,0.5,0.785714286,0.583333333,11,6,"Y","Y",67.51515152,72.38235294,23.93939394,55.93939394,5.515151515,16.66666667,14.12121212,21.87878788,13.75757576,24.21212121,14.06060606,13.78787879,6.333333333,3.515151515,19,25.52941176,59.35294118,6.647058824,20.08823529,14.67647059,21.08823529,15.20588235,23.11764706,15.29411765,12.02941176,6.794117647,4.558823529,18.79411765
"1257_2009","1287_2009",2009,1257,1287,1,0.848484848,0.53125,0.888888889,0.888888889,0.909090909,0.294117647,1,16,"Y","Y",73.93939394,69.34375,26.78787879,59.42424242,8.060606061,22.36363636,12.3030303,19.12121212,12.57575758,25.42424242,16.57575758,13.66666667,9.272727273,6.181818182,17.15151515,23.71875,54.5,5.09375,15.5625,16.8125,23.21875,13.5625,24.8125,12.40625,15.40625,6.40625,3.96875,19.21875
"1277_2009","1352_2009",2009,1277,1352,1,0.8125,0.705882353,0.857142857,0.9,0.875,0.5625,2,15,"Y","Y",71.90625,70.73529412,25.375,55.78125,5.15625,14.625,16,23.3125,13.96875,24.9375,15.90625,14.03125,6.40625,2.84375,19.03125,25.14705882,52.88235294,6.5,16.35294118,13.94117647,19.70588235,10.14705882,23.17647059,15.29411765,15.41176471,8.617647059,3.352941176,19.88235294
"1329_2009","1397_2009",2009,1329,1397,1,0.666666667,0.636363636,0.875,0.4,0.666666667,0.545454545,8,9,"W","W",81.12121212,78.48484848,27.03030303,59.15151515,9.333333333,24.3030303,17.72727273,23.84848485,10.09090909,25.39393939,12.57575758,12.42424242,7.666666667,2.454545455,21.33333333,28.27272727,62.09090909,6.606060606,21.06060606,15.33333333,22.75757576,14.36363636,24.66666667,16.3030303,13.36363636,6.696969697,3.727272727,19
"1373_2009","1326_2009",2009,1373,1326,1,0.787878788,0.6875,1,0.692307692,0.833333333,0.4,9,8,"Y","Y",77.66666667,66.6875,28.90909091,61.09090909,5.181818182,15.45454545,14.66666667,22.15151515,12.18181818,23.81818182,15.27272727,13.06060606,8.848484848,4.696969697,14.75757576,23.5625,48.6875,6.53125,17.21875,13.03125,18.625,8.03125,22.8125,13.28125,13.09375,5.90625,5.25,14.96875
"1425_2009","1130_2009",2009,1425,1130,1,0.636363636,0.666666667,0.882352941,0.2,0.789473684,0.5,10,7,"Y","Y",68.36363636,74.93939394,24.90909091,52.57575758,3.757575758,11.42424242,14.78787879,22.21212121,11.6969697,24.12121212,12.39393939,14.03030303,6.272727273,4.666666667,16.39393939,26.27272727,58.93939394,6.393939394,18.96969697,16,21.78787879,14.3030303,22.93939394,14.84848485,13.39393939,6.151515152,4.363636364,17.96969697
"1462_2009","1340_2009",2009,1462,1340,1,0.78125,0.709677419,0.933333333,0.636363636,0.916666667,0.5,4,13,"W","W",72.375,73.70967742,24.34375,52.5625,6.875,17.21875,16.8125,24.90625,12.0625,27.40625,13.46875,15,5.375,5.125,18.625,26.12903226,57.77419355,9.677419355,25.58064516,11.77419355,17.16129032,11.80645161,21.80645161,15.16129032,13.61290323,7.548387097,2.870967742,16.67741935
"1181_2009","1400_2009",2009,1181,1400,1,0.823529412,0.666666667,0.941176471,0.545454545,0.866666667,0.4,2,7,"W","W",78.02941176,72.33333333,26.58823529,59.29411765,7.235294118,20.73529412,17.61764706,24.35294118,13.32352941,23.29411765,13.38235294,12.32352941,8.5,4.088235294,18.02941176,26.21212121,59.27272727,4.606060606,14.36363636,15.3030303,22.81818182,14.21212121,24.66666667,12.96969697,12.51515152,6.242424242,5.545454545,19.18181818
"1272_2009","1268_2009",2009,1272,1268,1,0.911764706,0.606060606,0.95,0.909090909,0.777777778,0.25,2,10,"Z","Z",74.05882353,71.45454545,26,58.67647059,5.823529412,18.20588235,16.23529412,23.32352941,13.61764706,25.85294118,13.82352941,12.44117647,8.823529412,6.176470588,17.47058824,26.24242424,62.24242424,5.757575758,17.39393939,13.21212121,17.21212121,13.24242424,23.45454545,14.66666667,12.48484848,7.727272727,4.272727273,16.57575758
"1328_2009","1276_2009",2009,1328,1276,1,0.84375,0.59375,0.941176471,0.7,0.8125,0.272727273,2,10,"X","X",79.1875,66.84375,27.25,55.78125,6.90625,19.3125,17.78125,26.15625,12.125,27.0625,14.34375,13.71875,6.9375,4.46875,17.40625,23.1875,54.65625,8.65625,26.09375,11.8125,15.65625,9.46875,21.25,15.5625,11.28125,6.4375,2.59375,15.28125
"1437_2009","1417_2009",2009,1437,1417,1,0.787878788,0.757575758,0.894736842,0.727272727,0.888888889,0.6,3,6,"W","W",76.54545455,76,25.96969697,56.87878788,6.606060606,17.96969697,18,24.27272727,12.21212121,25.21212121,14.84848485,13.36363636,7.96969697,3.212121212,18.96969697,28.06060606,56.78787879,7.484848485,18.78787879,12.39393939,17.18181818,11.48484848,21.54545455,15.6969697,12.36363636,8.363636364,3.212121212,16.87878788
"1242_2009","1173_2009",2009,1242,1173,1,0.78125,0.787878788,1,0.6,1,0.5,3,11,"Y","Y",77.125,67.51515152,27.0625,56.53125,6.46875,17.03125,16.53125,22.71875,12.09375,26.8125,16.21875,14.59375,6.84375,4.28125,19.28125,23.93939394,55.93939394,5.515151515,16.66666667,14.12121212,21.87878788,13.75757576,24.21212121,14.06060606,13.78787879,6.333333333,3.515151515,19
"1277_2009","1425_2009",2009,1277,1425,1,0.8125,0.636363636,0.857142857,0.9,0.882352941,0.2,2,10,"Y","Y",71.90625,68.36363636,25.375,55.78125,5.15625,14.625,16,23.3125,13.96875,24.9375,15.90625,14.03125,6.40625,2.84375,19.03125,24.90909091,52.57575758,3.757575758,11.42424242,14.78787879,22.21212121,11.6969697,24.12121212,12.39393939,14.03030303,6.272727273,4.666666667,16.39393939
"1338_2009","1329_2009",2009,1338,1329,1,0.870967742,0.666666667,1,0.7,0.875,0.4,1,8,"W","W",77.70967742,81.12121212,29.25806452,60.58064516,6.193548387,17.35483871,13,19.32258065,14.77419355,24.77419355,17.90322581,12.09677419,7.129032258,3.806451613,16.4516129,27.03030303,59.15151515,9.333333333,24.3030303,17.72727273,23.84848485,10.09090909,25.39393939,12.57575758,12.42424242,7.666666667,2.454545455,21.33333333
"1462_2009","1458_2009",2009,1462,1458,1,0.78125,0.612903226,0.933333333,0.636363636,0.8125,0.363636364,4,12,"W","W",72.375,64.38709677,24.34375,52.5625,6.875,17.21875,16.8125,24.90625,12.0625,27.40625,13.46875,15,5.375,5.125,18.625,22.48387097,50.83870968,6.483870968,17.58064516,12.93548387,17.87096774,9.838709677,21.25806452,12.19354839,10.12903226,4.967741935,2.64516129,15.80645161
"1281_2009","1272_2009",2009,1281,1272,1,0.823529412,0.911764706,1,0.555555556,0.95,0.909090909,3,2,"Z","Z",81.11764706,74.05882353,29.41176471,62.35294118,7.058823529,19.73529412,15.23529412,22.79411765,13.02941176,23.94117647,18.29411765,12.35294118,10.55882353,3.852941176,19.88235294,26,58.67647059,5.823529412,18.20588235,16.23529412,23.32352941,13.61764706,25.85294118,13.82352941,12.44117647,8.823529412,6.176470588,17.47058824
"1437_2009","1181_2009",2009,1437,1181,1,0.787878788,0.823529412,0.894736842,0.727272727,0.941176471,0.545454545,3,2,"W","W",76.54545455,78.02941176,25.96969697,56.87878788,6.606060606,17.96969697,18,24.27272727,12.21212121,25.21212121,14.84848485,13.36363636,7.96969697,3.212121212,18.96969697,26.58823529,59.29411765,7.235294118,20.73529412,17.61764706,24.35294118,13.32352941,23.29411765,13.38235294,12.32352941,8.5,4.088235294,18.02941176
"1277_2009","1242_2009",2009,1277,1242,1,0.8125,0.78125,0.857142857,0.9,1,0.6,2,3,"Y","Y",71.90625,77.125,25.375,55.78125,5.15625,14.625,16,23.3125,13.96875,24.9375,15.90625,14.03125,6.40625,2.84375,19.03125,27.0625,56.53125,6.46875,17.03125,16.53125,22.71875,12.09375,26.8125,16.21875,14.59375,6.84375,4.28125,19.28125
"1328_2009","1393_2009",2009,1328,1393,1,0.84375,0.735294118,0.941176471,0.7,0.833333333,0.5,2,3,"X","X",79.1875,80.97058824,27.25,55.78125,6.90625,19.3125,17.78125,26.15625,12.125,27.0625,14.34375,13.71875,6.9375,4.46875,17.40625,29.32352941,60.14705882,6.852941176,19.38235294,15.47058824,24.17647059,12.73529412,26.82352941,18.17647059,15.17647059,7.647058824,5.088235294,15.67647059
"1437_2009","1338_2009",2009,1437,1338,1,0.787878788,0.870967742,0.894736842,0.727272727,1,0.7,3,1,"W","W",76.54545455,77.70967742,25.96969697,56.87878788,6.606060606,17.96969697,18,24.27272727,12.21212121,25.21212121,14.84848485,13.36363636,7.96969697,3.212121212,18.96969697,29.25806452,60.58064516,6.193548387,17.35483871,13,19.32258065,14.77419355,24.77419355,17.90322581,12.09677419,7.129032258,3.806451613,16.4516129
"1314_2009","1328_2009",2009,1314,1328,1,0.870967742,0.84375,0.933333333,0.8,0.941176471,0.7,1,2,"X","X",89.38709677,79.1875,31.35483871,65.96774194,6.806451613,18.25806452,19.87096774,25.93548387,15.19354839,27.32258065,18.19354839,13,8.290322581,5.290322581,15.87096774,27.25,55.78125,6.90625,19.3125,17.78125,26.15625,12.125,27.0625,14.34375,13.71875,6.9375,4.46875,17.40625
"1314_2009","1437_2009",2009,1314,1437,1,0.870967742,0.787878788,0.933333333,0.8,0.894736842,0.727272727,1,3,"X","W",89.38709677,76.54545455,31.35483871,65.96774194,6.806451613,18.25806452,19.87096774,25.93548387,15.19354839,27.32258065,18.19354839,13,8.290322581,5.290322581,15.87096774,25.96969697,56.87878788,6.606060606,17.96969697,18,24.27272727,12.21212121,25.21212121,14.84848485,13.36363636,7.96969697,3.212121212,18.96969697
"1115_2010","1457_2010",2010,1115,1457,1,0.53125,0.566666667,0.888888889,0.263157895,0.833333333,0.352941176,16,16,"X","X",64.40625,62.56666667,21.59375,52.53125,4.09375,13.46875,17.125,25.8125,12.59375,25.625,12.53125,16.9375,6.84375,3.4375,22.78125,22.63333333,58.8,4,15.1,13.3,20.8,13.56666667,24.8,10.8,12.2,8.733333333,3.766666667,18.96666667
"1139_2010","1431_2010",2010,1139,1431,1,0.875,0.8125,1,0.923076923,0.882352941,0.8,5,12,"Z","Z",70.09375,75.78125,22.71875,50.1875,6.75,19.75,17.90625,23.9375,9.25,23.59375,12.8125,12.40625,6.84375,2.46875,18.5,27.09375,56.9375,6.15625,17.75,15.4375,22.96875,9.90625,26.4375,14.78125,13.15625,8.75,3.71875,19.34375
"1242_2010","1250_2010",2010,1242,1250,1,0.941176471,0.6875,1,0.818181818,0.882352941,0.466666667,1,16,"Y","Y",81.76470588,75.125,28.55882353,58.47058824,7.264705882,17.76470588,17.38235294,24.79411765,12.94117647,27.58823529,17.14705882,12.97058824,8.411764706,6.411764706,18.26470588,25.53125,55.96875,6.65625,16.625,17.40625,24.3125,10.1875,26.3125,15.125,13,6.15625,2.53125,17.90625
"1246_2010","1190_2010",2010,1246,1190,1,0.941176471,0.575757576,1,0.777777778,0.615384615,0.5,1,16,"W","W",79.23529412,69.03030303,28,58.47058824,5.970588235,17.5,17.26470588,25.44117647,14.29411765,27.05882353,14.70588235,14.5,7.264705882,7.235294118,16.23529412,24.48484848,56.39393939,5.121212121,16.3030303,14.93939394,22.57575758,12.66666667,23.66666667,10.87878788,14.66666667,8.272727273,3.181818182,19.09090909
"1307_2010","1285_2010",2010,1307,1285,1,0.878787879,0.689655172,0.944444444,0.833333333,0.857142857,0.5,3,14,"W","W",76.63636364,69.44827586,25.42424242,57.6969697,7.96969697,21.27272727,17.81818182,26.33333333,13.21212121,25.51515152,14.42424242,11.21212121,6.757575758,3.515151515,17.66666667,24.5862069,51.10344828,6.517241379,16.37931034,13.75862069,19.06896552,8.75862069,23.62068966,11.89655172,12.13793103,6.379310345,3.24137931,18.27586207
"1325_2010","1207_2010",2010,1325,1207,1,0.588235294,0.696969697,0.75,0.357142857,0.75,0.545454545,14,3,"Y","Y",73.44117647,73.24242424,24.5,57.52941176,7.235294118,20.23529412,17.20588235,23.47058824,11.38235294,25.35294118,14.08823529,12.70588235,7.529411765,2.617647059,18.85294118,26.48484848,53.15151515,6.181818182,15.93939394,14.09090909,19.78787879,9.666666667,23.6969697,15.45454545,13.78787879,7.03030303,4.727272727,16.90909091
"1388_2010","1350_2010",2010,1388,1350,1,0.833333333,0.764705882,0.866666667,0.818181818,0.933333333,0.538461538,10,7,"X","X",78.8,69.29411765,28.03333333,58,8.5,20.66666667,14.23333333,18.6,10.83333333,25.83333333,16.4,11.46666667,5.166666667,5.266666667,16.83333333,24.79411765,55.58823529,7.058823529,20.08823529,12.64705882,18.14705882,9,24,12.70588235,11.26470588,8.323529412,4.588235294,17.97058824
"1437_2010","1352_2010",2010,1437,1352,1,0.774193548,0.676470588,0.857142857,0.6,0.8,0.588235294,2,15,"X","X",82.5483871,68.5,27.61290323,59.41935484,7.709677419,20.48387097,19.61290323,26.12903226,13.41935484,25.64516129,13.87096774,13.80645161,7.774193548,3.903225806,22.38709677,23.32352941,53.32352941,5.647058824,15.47058824,16.20588235,24.5,11.79411765,23.26470588,12.5,14.67647059,7.558823529,2.294117647,21.35294118
"1449_2010","1266_2010",2010,1449,1266,1,0.727272727,0.666666667,0.894736842,0.4,0.764705882,0.545454545,11,6,"W","W",79.78787879,72.93939394,27.87878788,61.66666667,5.181818182,15.93939394,18.84848485,25.90909091,13.51515152,24.87878788,14,12.78787879,7.272727273,3.939393939,21.60606061,25.27272727,55.72727273,7.939393939,19.54545455,14.45454545,19.54545455,10.24242424,21.54545455,15.15151515,10.3030303,7.909090909,2.151515152,17.06060606
"1165_2010","1396_2010",2010,1165,1396,1,0.862068966,0.852941176,0.9,0.8125,0.875,0.8,12,5,"W","W",75.17241379,64.94117647,26.75862069,56.10344828,9.793103448,22.37931034,11.86206897,16.20689655,10.27586207,23.17241379,16.24137931,12.24137931,7.137931034,3.620689655,18.24137931,24.23529412,55.58823529,5.852941176,17.29411765,10.61764706,15.41176471,11.02941176,26.05882353,14.73529412,10.47058824,4.705882353,2.941176471,14.73529412
"1210_2010","1329_2010",2010,1210,1329,1,0.636363636,0.6875,0.866666667,0.272727273,0.9375,0.3,10,7,"Y","Y",72.51515152,74.3125,26.3030303,57.87878788,6,16.36363636,13.90909091,21.66666667,13.6969697,26.54545455,13.75757576,16.33333333,7.757575758,5.484848485,18.66666667,25.53125,56.78125,8.375,23.8125,14.875,20.8125,10.125,25.875,12.53125,12.71875,6.4375,2.59375,20.125
"1268_2010","1222_2010",2010,1268,1222,1,0.733333333,0.545454545,0.9375,0.7,0.666666667,0.25,4,13,"Y","Y",79.26666667,78.81818182,29.13333333,61.73333333,5.866666667,15.13333333,15.13333333,20.93333333,12.56666667,25.76666667,16.33333333,11.86666667,8,4.633333333,16.83333333,27.48484848,65.72727273,8.303030303,23.33333333,15.54545455,21.90909091,12.90909091,21.42424242,12.54545455,9.03030303,9.515151515,2.939393939,18.60606061
"1281_2010","1155_2010",2010,1281,1155,1,0.6875,0.677419355,0.888888889,0.4,0.875,0.454545455,10,7,"W","W",77.5625,73.29032258,27.375,62.03125,7.6875,20.71875,15.125,20.78125,12.96875,22.40625,15.25,13,10.9375,4.65625,19.28125,26.5483871,58.5483871,6.580645161,19.58064516,13.61290323,20.64516129,12.96774194,23.70967742,14.16129032,14.83870968,9.64516129,4.838709677,17.48387097
"1338_2010","1324_2010",2010,1338,1324,1,0.75,0.75,0.944444444,0.555555556,0.916666667,0.588235294,3,14,"Z","Z",68.09375,75.21875,23.5625,52.84375,5.3125,15.40625,15.65625,22.53125,12.3125,24.90625,15.8125,12.40625,5.09375,4.1875,17.1875,26.15625,58.8125,5.8125,18.15625,17.09375,23.90625,13.59375,24.4375,12.875,13.71875,6.40625,4.9375,17.9375
"1393_2010","1436_2010",2010,1393,1436,1,0.875,0.735294118,0.894736842,0.888888889,0.833333333,0.666666667,1,16,"Z","Z",81.46875,70.61764706,30.0625,58.28125,6.71875,17.4375,14.625,21.78125,12.125,26.03125,19.375,15.09375,10,6.5625,14.625,23.61764706,53.47058824,4.735294118,14.76470588,18.64705882,27.05882353,12.26470588,24.85294118,12.05882353,14.05882353,6.794117647,4.117647059,18.35294118
"1452_2010","1288_2010",2010,1452,1288,1,0.818181818,0.75,0.857142857,0.636363636,0.916666667,0.631578947,2,15,"W","W",72.96969697,76.75,25.27272727,58.24242424,6.939393939,20.66666667,15.48484848,22.24242424,15.57575758,22.75757576,15.6969697,11.72727273,5.606060606,4,18.33333333,26.16666667,60.5,5.611111111,16.61111111,18.80555556,26.75,15.41666667,24.86111111,12.72222222,13.52777778,6.583333333,4.027777778,21.11111111
"1462_2010","1278_2010",2010,1462,1278,1,0.75,0.617647059,1,0.583333333,0.823529412,0.3,6,11,"Z","Z",80.03125,72.91176471,27.59375,59.15625,6.96875,18.75,17.875,25.0625,12.5,27.59375,14.3125,13.21875,6.78125,3.8125,18.78125,26.26470588,55.5,7.029411765,17.38235294,13.35294118,19.02941176,10.79411765,24.38235294,16.73529412,12.73529412,7.970588235,5.529411765,16.5
"1139_2010","1293_2010",2010,1139,1293,1,0.875,0.875,1,0.923076923,1,0.733333333,5,13,"Z","Z",70.09375,76.09375,22.71875,50.1875,6.75,19.75,17.90625,23.9375,9.25,23.59375,12.8125,12.40625,6.84375,2.46875,18.5,26.78125,53.9375,6.28125,16.90625,16.25,23.125,12,24.25,15.1875,14.5,9.28125,5.40625,17.46875
"1246_2010","1448_2010",2010,1246,1448,1,0.941176471,0.655172414,1,0.777777778,0.866666667,0.416666667,1,9,"W","W",79.23529412,72.96551724,28,58.47058824,5.970588235,17.5,17.26470588,25.44117647,14.29411765,27.05882353,14.70588235,14.5,7.264705882,7.235294118,16.23529412,26.20689655,59.82758621,4.344827586,13.86206897,16.20689655,24.55172414,14.62068966,27.20689655,11.79310345,15.17241379,7.344827586,5.344827586,20.10344828
"1388_2010","1437_2010",2010,1388,1437,1,0.833333333,0.774193548,0.866666667,0.818181818,0.857142857,0.6,10,2,"X","X",78.8,82.5483871,28.03333333,58,8.5,20.66666667,14.23333333,18.6,10.83333333,25.83333333,16.4,11.46666667,5.166666667,5.266666667,16.83333333,27.61290323,59.41935484,7.709677419,20.48387097,19.61290323,26.12903226,13.41935484,25.64516129,13.87096774,13.80645161,7.774193548,3.903225806,22.38709677
"1449_2010","1307_2010",2010,1449,1307,1,0.727272727,0.878787879,0.894736842,0.4,0.944444444,0.833333333,11,3,"W","W",79.78787879,76.63636364,27.87878788,61.66666667,5.181818182,15.93939394,18.84848485,25.90909091,13.51515152,24.87878788,14,12.78787879,7.272727273,3.939393939,21.60606061,25.42424242,57.6969697,7.96969697,21.27272727,17.81818182,26.33333333,13.21212121,25.51515152,14.42424242,11.21212121,6.757575758,3.515151515,17.66666667
"1181_2010","1143_2010",2010,1181,1143,1,0.852941176,0.696969697,1,0.5,0.9375,0.5,1,8,"X","X",77.97058824,77.96969697,26.5,60.20588235,7.558823529,19.76470588,17.41176471,22.82352941,14.61764706,24.44117647,13.94117647,11.11764706,6.941176471,4.205882353,18.52941176,27.90909091,58.45454545,6.575757576,17.63636364,15.57575758,20.57575758,11.48484848,24.27272727,14.45454545,12,5.666666667,2.484848485,17
"1326_2010","1210_2010",2010,1326,1210,1,0.794117647,0.636363636,0.944444444,0.545454545,0.866666667,0.272727273,2,10,"Y","Y",74.23529412,72.51515152,26.82352941,54.05882353,7.323529412,18.88235294,13.26470588,19.29411765,9.088235294,24.38235294,14.70588235,11.32352941,7.147058824,4.088235294,15.29411765,26.3030303,57.87878788,6,16.36363636,13.90909091,21.66666667,13.6969697,26.54545455,13.75757576,16.33333333,7.757575758,5.484848485,18.66666667
"1393_2010","1211_2010",2010,1393,1211,1,0.875,0.806451613,0.894736842,0.888888889,0.928571429,0.666666667,1,8,"Z","Z",81.46875,77.51612903,30.0625,58.28125,6.71875,17.4375,14.625,21.78125,12.125,26.03125,19.375,15.09375,10,6.5625,14.625,27,54.74193548,5.548387097,15.19354839,17.96774194,26.96774194,10.58064516,27.35483871,13.51612903,13.06451613,6.451612903,4.096774194,18.09677419
"1462_2010","1338_2010",2010,1462,1338,1,0.75,0.75,1,0.583333333,0.944444444,0.555555556,6,3,"Z","Z",80.03125,68.09375,27.59375,59.15625,6.96875,18.75,17.875,25.0625,12.5,27.59375,14.3125,13.21875,6.78125,3.8125,18.78125,23.5625,52.84375,5.3125,15.40625,15.65625,22.53125,12.3125,24.90625,15.8125,12.40625,5.09375,4.1875,17.1875
"1243_2010","1462_2010",2010,1243,1462,1,0.78125,0.75,0.8,0.777777778,1,0.583333333,2,6,"Z","Z",79.46875,80.03125,26.25,58.53125,6.71875,18.84375,20.25,30.46875,15.3125,23.9375,14.625,14.59375,7.46875,4.8125,22.46875,27.59375,59.15625,6.96875,18.75,17.875,25.0625,12.5,27.59375,14.3125,13.21875,6.78125,3.8125,18.78125
"1452_2010","1449_2010",2010,1452,1449,1,0.818181818,0.727272727,0.857142857,0.636363636,0.894736842,0.4,2,11,"W","W",72.96969697,79.78787879,25.27272727,58.24242424,6.939393939,20.66666667,15.48484848,22.24242424,15.57575758,22.75757576,15.6969697,11.72727273,5.606060606,4,18.33333333,27.87878788,61.66666667,5.181818182,15.93939394,18.84848485,25.90909091,13.51515152,24.87878788,14,12.78787879,7.272727273,3.939393939,21.60606061
"1181_2010","1345_2010",2010,1181,1345,1,0.852941176,0.84375,1,0.5,0.875,0.8,1,4,"X","X",77.97058824,71.09375,26.5,60.20588235,7.558823529,19.76470588,17.41176471,22.82352941,14.61764706,24.44117647,13.94117647,11.11764706,6.941176471,4.205882353,18.52941176,24.8125,55.65625,5.375,16.84375,16.09375,22.15625,10.40625,22.90625,14.03125,10.875,6.90625,4.46875,18.6875
"1397_2010","1326_2010",2010,1397,1326,1,0.757575758,0.794117647,0.9375,0.5,0.944444444,0.545454545,6,2,"Y","Y",73.63636364,74.23529412,26.75757576,59.12121212,5.878787879,18.75757576,14.24242424,21.3030303,11.72727273,25,14.33333333,13.24242424,8.090909091,3.757575758,19.90909091,26.82352941,54.05882353,7.323529412,18.88235294,13.26470588,19.29411765,9.088235294,24.38235294,14.70588235,11.32352941,7.147058824,4.088235294,15.29411765
"1452_2010","1246_2010",2010,1452,1246,1,0.818181818,0.941176471,0.857142857,0.636363636,1,0.777777778,2,1,"W","W",72.96969697,79.23529412,25.27272727,58.24242424,6.939393939,20.66666667,15.48484848,22.24242424,15.57575758,22.75757576,15.6969697,11.72727273,5.606060606,4,18.33333333,28,58.47058824,5.970588235,17.5,17.26470588,25.44117647,14.29411765,27.05882353,14.70588235,14.5,7.264705882,7.235294118,16.23529412
"1277_2010","1397_2010",2010,1277,1397,1,0.75,0.757575758,0.882352941,0.666666667,0.9375,0.5,5,6,"Y","Y",72.625,73.63636364,26.90625,56.84375,4.78125,14.34375,14.03125,20.59375,13.53125,25.5,16.6875,14.03125,6.71875,3.09375,17.65625,26.75757576,59.12121212,5.878787879,18.75757576,14.24242424,21.3030303,11.72727273,25,14.33333333,13.24242424,8.090909091,3.757575758,19.90909091
"1181_2010","1452_2010",2010,1181,1452,1,0.852941176,0.818181818,1,0.5,0.857142857,0.636363636,1,2,"X","W",77.97058824,72.96969697,26.5,60.20588235,7.558823529,19.76470588,17.41176471,22.82352941,14.61764706,24.44117647,13.94117647,11.11764706,6.941176471,4.205882353,18.52941176,25.27272727,58.24242424,6.939393939,20.66666667,15.48484848,22.24242424,15.57575758,22.75757576,15.6969697,11.72727273,5.606060606,4,18.33333333
"1155_2011","1412_2011",2011,1155,1412,1,0.65625,0.733333333,0.882352941,0.3,0.866666667,0.615384615,12,12,"W","W",68.25,68.9,23.71875,53.71875,6.5,18.625,14.3125,20.65625,11.46875,23.4375,12.90625,13.34375,8.03125,4.875,18.375,24.6,55.9,7.566666667,22.46666667,12.13333333,16.86666667,11.5,24.5,13.66666667,12.26666667,5.333333333,3.133333333,16.8
"1427_2011","1106_2011",2011,1427,1106,1,0.551724138,0.46875,0.727272727,0.333333333,0.727272727,0.235294118,16,16,"W","W",70.48275862,61.5625,23.48275862,54.72413793,7.137931034,19.65517241,16.37931034,22.75862069,10.34482759,24.06896552,12.5862069,13.48275862,6.793103448,2.379310345,19.75862069,20.90625,52.5625,4.8125,16.46875,14.9375,24.53125,13.3125,22.28125,11.625,15.71875,7.3125,4.5625,22.3125
